property_id,county,tax_amount_usd,tax_value_usd,tax_rate
867291,Los Angeles,4230.68,348272.0,0.012147631736114302
867227,Los Angeles,2379.37,166111.0,0.014323976136438887
866988,Los Angeles,8303.8,686551.0,0.012094949974583095
867863,Los Angeles,3115.4,172013.0,0.01811142181114218
868730,Los Angeles,6356.79,516565.0,0.012305885996921975
868740,Los Angeles,7731.02,639607.0,0.01208714101002647
868772,Los Angeles,4824.79,397993.0,0.01212280115479418
869874,Los Angeles,3037.17,247404.0,0.012276155599747781
897840,Los Angeles,3283.26,240243.0,0.013666412757083454
897842,Los Angeles,2624.61,177000.0,0.014828305084745764
869870,Los Angeles,1811.27,140002.0,0.012937458036313767
869781,Los Angeles,7861.88,648990.0,0.01211402332855668
869621,Los Angeles,460.63,31634.0,0.01456123158626794
869425,Los Angeles,22856.85,1894866.0,0.012062515238544572
897849,Los Angeles,6136.81,432000.0,0.014205578703703705
869381,Los Angeles,6684.38,553000.0,0.01208748643761302
869362,Los Angeles,5722.06,469245.0,0.012194184274739209
898028,Los Angeles,2845.44,167474.0,0.01699033879885833
869203,Los Angeles,7516.42,626600.0,0.011995563357804022
869163,Los Angeles,7771.82,639445.0,0.012154008554293176
869114,Los Angeles,11195.49,925000.0,0.012103232432432432
898078,Los Angeles,4490.9,302392.0,0.01485125267864229
869094,Los Angeles,9565.28,785167.0,0.012182478377211472
868939,Los Angeles,2744.41,185368.0,0.014805198308230114
866957,Los Angeles,4591.62,383000.0,0.011988563968668407
857371,Los Angeles,6460.97,405000.0,0.015953012345679012
866787,Los Angeles,6242.35,521000.0,0.01198147792706334
866704,Los Angeles,3658.62,299855.0,0.01220129729369195
898213,Los Angeles,3067.7,177000.0,0.017331638418079096
2633930,Los Angeles,4429.3,344458.0,0.012858752010404753
2633974,Los Angeles,6309.62,555000.0,0.011368684684684684
864770,Los Angeles,20379.54,1683896.0,0.012102612037798059
864748,Los Angeles,3780.44,232604.0,0.01625268697012949
2633980,Los Angeles,2918.31,240586.0,0.01213000756486246
864498,Los Angeles,5183.12,439000.0,0.011806651480637812
2633874,Los Angeles,5194.62,414108.0,0.012544118925497696
2634031,Los Angeles,2130.94,175539.0,0.01213941061530486
2634084,Los Angeles,4694.26,361337.0,0.012991362633774012
864182,Los Angeles,7291.22,594180.0,0.012271062640950554
864138,Los Angeles,11859.12,1013000.0,0.011706929911154986
2634110,Los Angeles,2598.71,193415.0,0.013435927926996355
2634134,Los Angeles,3530.21,229184.0,0.015403387671041609
2634179,Los Angeles,4785.52,365045.0,0.013109397471544606
2634243,Los Angeles,7881.48,595323.0,0.013238997989326802
864344,Los Angeles,5078.89,209833.0,0.024204438767972628
2633854,Los Angeles,3185.58,244035.0,0.01305378326879341
898165,Los Angeles,3099.72,194600.0,0.015928674203494347
2633825,Los Angeles,4166.39,335298.0,0.012425931559388962
866609,Los Angeles,11400.34,921963.0,0.01236529014721849
866553,Los Angeles,1626.95,130026.0,0.012512497500499901
866552,Los Angeles,1825.02,151051.0,0.01208214444128142
866489,Los Angeles,3472.2,279219.0,0.01243540016975922
866394,Los Angeles,4378.45,359608.0,0.012175619007363574
866336,Los Angeles,4917.99,417143.0,0.011789698017226706
866321,Los Angeles,9743.76,791894.0,0.01230437407026698
866284,Los Angeles,9803.09,791981.0,0.012377935834319257
2632952,Los Angeles,1441.36,100611.0,0.01432606772619296
2633347,Los Angeles,1082.1,64982.0,0.01665230371487489
2633471,Los Angeles,2754.36,214283.0,0.012853842815342329
2633475,Los Angeles,3889.59,309382.0,0.012572127660949894
2633600,Los Angeles,7248.64,576000.0,0.012584444444444445
2633609,Los Angeles,1904.0,125261.0,0.015200261853250413
2633626,Los Angeles,3786.52,307820.0,0.012301085049704372
2633661,Los Angeles,2438.19,171483.0,0.014218260702227044
2633734,Los Angeles,3406.33,265150.0,0.01284680369602112
866766,Los Angeles,2482.62,192892.0,0.012870518217448106
869961,Los Angeles,1218.6,94344.0,0.012916560671584837
857358,Los Angeles,4119.38,270056.0,0.015253799212015286
902214,Los Angeles,8812.07,743162.0,0.011857535772819386
849372,Los Angeles,4024.28,257847.0,0.015607239952374858
849318,Los Angeles,5841.68,505000.0,0.011567683168316831
849313,Los Angeles,8967.06,680217.0,0.01318264612616268
2638785,Los Angeles,8395.61,418000.0,0.02008519138755981
2638789,Los Angeles,3419.46,286062.0,0.01195356251441995
2638820,Los Angeles,3307.58,270562.0,0.012224850496374213
849197,Los Angeles,7763.02,660568.0,0.011752037640333774
849438,Los Angeles,11613.97,1009644.0,0.011503034733034613
848968,Los Angeles,7776.48,660659.0,0.011770792496582957
2638956,Los Angeles,8873.36,734124.0,0.01208700437528265
2638962,Los Angeles,5016.94,410113.0,0.012233067471648058
2639155,Los Angeles,4647.05,221223.0,0.021006179285155704
2639238,Los Angeles,8786.11,460314.0,0.01908721003488923
2640779,Los Angeles,3438.41,280861.0,0.01224239036391667
2640841,Los Angeles,897.49,70366.0,0.012754597390785322
2640842,Los Angeles,5642.08,465000.0,0.012133505376344085
2638848,Los Angeles,4169.07,341724.0,0.012200108859781577
2640845,Los Angeles,4134.3,331047.0,0.012488559026361817
849567,Los Angeles,2497.1,224728.0,0.011111654978462853
849586,Los Angeles,13287.92,953848.0,0.013930856908018888
851948,Los Angeles,2038.52,164500.0,0.012392218844984803
851881,Los Angeles,5505.29,449755.0,0.012240642127380463
851455,Los Angeles,1437.9,105989.0,0.013566502184188926
851432,Los Angeles,6218.23,502233.0,0.012381165713921624
851390,Los Angeles,2808.24,223489.0,0.01256545064857778
2638266,Los Angeles,7163.49,601000.0,0.01191928452579035
2638408,Los Angeles,4476.61,334414.0,0.013386431190081753
849580,Los Angeles,3537.55,290000.0,0.01219844827586207
2638465,Los Angeles,7856.87,589100.0,0.01333707350195213
2638545,Los Angeles,6356.29,288268.0,0.02204993270151387
2638559,Los Angeles,8118.75,260952.0,0.031112043594224224
849953,Los Angeles,5621.32,456660.0,0.01230963955678185
849768,Los Angeles,8393.02,685325.0,0.012246773428665233
849688,Los Angeles,3396.93,270000.0,0.012581222222222221
2638701,Los Angeles,4035.81,255000.0,0.01582670588235294
849592,Los Angeles,6847.97,566001.0,0.012098865549707509
2638500,Los Angeles,7372.45,551323.0,0.01337228811422705
2640909,Los Angeles,4511.68,371211.0,0.012153950179278093
2640956,Los Angeles,5823.17,471024.0,0.012362788308026767
2640975,Los Angeles,9721.47,788546.0,0.012328348631531958
2642435,Los Angeles,2869.99,152288.0,0.018845805316242907
2642466,Los Angeles,3115.46,193000.0,0.016142279792746114
2642473,Los Angeles,3053.67,177525.0,0.01720135192226447
2642496,Los Angeles,2710.92,145630.0,0.018615120510883747
2642520,Los Angeles,1740.03,136312.0,0.012765053700334527
2642623,Los Angeles,1383.05,52955.0,0.026117458219242752
2642663,Los Angeles,1288.82,49237.0,0.026175843369823506
2642418,Los Angeles,3426.16,196969.0,0.017394412318689743
2619748,Los Angeles,3285.39,247475.0,0.013275644004444894
2619390,Los Angeles,6751.68,516000.0,0.013084651162790699
2619239,Los Angeles,5838.1,437512.0,0.013343862568340983
2642672,Los Angeles,3448.13,232000.0,0.014862629310344828
2642731,Los Angeles,2916.44,171000.0,0.017055204678362572
845230,Los Angeles,1871.31,129207.0,0.014483038844644639
845215,Los Angeles,6482.76,311196.0,0.020831758762966106
845124,Los Angeles,3066.4,237937.0,0.012887444995944306
2619586,Los Angeles,4450.06,374531.0,0.011881686696161334
2642397,Los Angeles,3281.2,202725.0,0.01618547293131089
2642366,Los Angeles,6646.42,482243.0,0.01378230477166076
2642358,Los Angeles,2098.27,141712.0,0.014806579541605509
2640987,Los Angeles,11008.16,881282.0,0.012491075501371865
2641059,Los Angeles,3538.21,292207.0,0.012108573716577632
2641185,Los Angeles,10839.04,889007.0,0.012192299948144391
2641393,Los Angeles,14367.2,1195046.0,0.012022298723229064
2641444,Los Angeles,2164.01,174422.0,0.012406749148616576
2641535,Los Angeles,2879.91,262402.0,0.010975183115982346
2641556,Los Angeles,909.66,79890.0,0.011386406308674426
2641578,Los Angeles,3654.75,335497.0,0.01089354003165453
2641608,Los Angeles,5834.06,475549.0,0.01226805229324423
2641649,Los Angeles,3329.39,270710.0,0.012298732961471685
2641710,Los Angeles,8762.94,720000.0,0.012170750000000001
2642009,Los Angeles,5493.36,441428.0,0.012444520963781182
2642071,Los Angeles,2371.56,190818.0,0.01242838725906361
2642101,Los Angeles,8656.15,706006.0,0.012260731495199757
2642195,Los Angeles,5011.36,324879.0,0.015425312193154989
2642251,Los Angeles,816.49,1000.0,0.81649
2642293,Los Angeles,5632.73,426404.0,0.013209843247249086
852012,Los Angeles,8995.99,725415.0,0.012401163471943645
852031,Los Angeles,2365.77,182550.0,0.012959572719802793
852254,Los Angeles,4631.96,422745.0,0.010956865249736839
852362,Los Angeles,2113.93,185366.0,0.01140408704940496
903663,Los Angeles,8051.89,642029.0,0.01254131822705828
903932,Los Angeles,4730.03,370000.0,0.012783864864864864
904074,Los Angeles,4132.15,334930.0,0.012337354073985608
904223,Los Angeles,3142.22,241620.0,0.013004800927075573
904246,Los Angeles,860.14,35760.0,0.024053131991051455
904290,Los Angeles,2834.95,227500.0,0.012461318681318681
904340,Los Angeles,4874.27,418200.0,0.011655356288857006
903603,Los Angeles,4776.33,374544.0,0.012752386902473408
904389,Los Angeles,3581.08,307620.0,0.011641245692737794
904866,Los Angeles,3154.04,234829.0,0.013431220164460096
904868,Los Angeles,2372.73,174041.0,0.013633166897455197
856907,Los Angeles,3209.71,248984.0,0.012891229958551553
856826,Los Angeles,936.23,48819.0,0.019177574305086136
856635,Los Angeles,18288.11,1605077.0,0.011393914435257623
856519,Los Angeles,7702.88,695000.0,0.011083280575539568
856173,Los Angeles,5396.31,498697.0,0.010820819054455913
904718,Los Angeles,3037.96,248838.0,0.012208585505429236
903428,Los Angeles,5927.21,477065.0,0.012424323729470827
903286,Los Angeles,6394.61,530000.0,0.012065301886792452
903209,Los Angeles,5974.41,516060.0,0.011576967794442507
902236,Los Angeles,9762.23,820000.0,0.011905158536585365
857235,Los Angeles,4596.38,370000.0,0.012422648648648648
857058,Los Angeles,4912.89,280000.0,0.017546035714285715
856955,Los Angeles,2256.72,159097.0,0.014184554077072477
856941,Los Angeles,2828.35,180064.0,0.015707470677092588
902237,Los Angeles,3964.05,326332.0,0.012147291715185762
902361,Los Angeles,1171.99,65124.0,0.017996284012038573
902396,Los Angeles,4822.98,400175.0,0.012052177172487036
902454,Los Angeles,4740.3,400640.0,0.01183181908945687
902496,Los Angeles,2788.03,230416.0,0.012099984376084994
902549,Los Angeles,3742.46,298738.0,0.012527565960808468
902715,Los Angeles,163.05,142134.0,0.0011471569082696612
902720,Los Angeles,2345.59,194402.0,0.012065668048682627
902728,Los Angeles,2131.58,168637.0,0.012640049336741047
902798,Los Angeles,6571.22,499502.0,0.013155542920749067
902913,Los Angeles,3923.04,336087.0,0.011672691892277893
903107,Los Angeles,1301.53,104572.0,0.012446257124278009
856166,Los Angeles,4389.11,403123.0,0.010887768745519357
857255,Los Angeles,3302.81,256410.0,0.01288097188097188
856014,Los Angeles,17176.12,1422000.0,0.012078846694796062
855972,Los Angeles,2836.14,221714.0,0.01279188504108897
853774,Los Angeles,1463.14,101718.0,0.014384278102204134
853591,Los Angeles,3405.64,220200.0,0.0154661217075386
853501,Los Angeles,4074.81,277000.0,0.014710505415162455
853485,Los Angeles,6718.01,482243.0,0.013930756900566728
853445,Los Angeles,7036.51,601323.0,0.011701714386444557
853316,Los Angeles,3097.01,194660.0,0.015909842802835715
853304,Los Angeles,3952.44,240000.0,0.0164685
853891,Los Angeles,1386.91,74192.0,0.018693524908345915
853253,Los Angeles,5757.21,432000.0,0.013326875
853038,Los Angeles,6743.36,462902.0,0.014567575858389033
852830,Los Angeles,837.24,61877.0,0.013530714158734263
852641,Los Angeles,1303.37,97078.0,0.013426007952368198
852568,Los Angeles,2397.36,195568.0,0.01225844718972429
852564,Los Angeles,2207.99,65396.0,0.03376338002324301
852536,Los Angeles,2973.33,241277.0,0.01232330474931303
852512,Los Angeles,2652.67,212000.0,0.012512594339622643
853067,Los Angeles,6898.87,454547.0,0.015177462396627851
854126,Los Angeles,8409.43,686000.0,0.012258644314868805
854139,Los Angeles,11206.38,1000000.0,0.011206379999999998
854165,Los Angeles,3473.65,299586.0,0.011594834204535593
855880,Los Angeles,7319.62,604716.0,0.012104227438996158
855871,Los Angeles,6513.94,538082.0,0.01210585003772659
855853,Los Angeles,9544.07,21074.0,0.45288364809718135
855533,Los Angeles,3187.03,249901.0,0.012753170255421147
855473,Los Angeles,3149.4,190649.0,0.01651936280809236
855415,Los Angeles,5399.25,422000.0,0.012794431279620853
855411,Los Angeles,4059.76,261693.0,0.015513445143737127
904944,Los Angeles,5046.81,415968.0,0.012132688091391647
904968,Los Angeles,1714.63,118279.0,0.01449648711943794
855040,Los Angeles,4159.43,337660.0,0.012318397204288338
854812,Los Angeles,1301.41,101224.0,0.012856733580968942
854729,Los Angeles,11677.42,964487.0,0.01210738973153604
854631,Los Angeles,6234.81,522100.0,0.011941792760007662
854404,Los Angeles,9003.66,745598.0,0.012075756640978114
854403,Los Angeles,11379.26,950684.0,0.011969550344804373
854379,Los Angeles,7909.72,649969.0,0.012169380385833786
854231,Los Angeles,5090.22,424532.0,0.011990191552109147
855978,Los Angeles,20869.38,1719847.0,0.01213443986587179
870166,Los Angeles,1518.04,67668.0,0.022433646627652657
870183,Los Angeles,5959.22,432367.0,0.013782781757164632
870265,Los Angeles,4580.76,370000.0,0.012380432432432434
883366,Los Angeles,1958.89,146420.0,0.013378568501570825
883226,Los Angeles,3143.19,208170.0,0.015099149733390979
883213,Los Angeles,2993.85,188686.0,0.01586683696723657
883186,Los Angeles,2285.59,196290.0,0.011643945183147385
883089,Los Angeles,3455.02,203000.0,0.017019802955665023
882965,Los Angeles,1738.16,103025.0,0.01687124484348459
882913,Los Angeles,6292.73,431480.0,0.014584059516084174
894084,Los Angeles,6392.99,527000.0,0.012130910815939278
882900,Los Angeles,3816.54,279000.0,0.013679354838709678
882780,Los Angeles,4446.3,291529.0,0.015251655924453485
882741,Los Angeles,4796.67,351157.0,0.01365961663871146
882707,Los Angeles,1582.65,124779.0,0.012683624648378333
882481,Los Angeles,4281.57,347000.0,0.012338818443804033
882473,Los Angeles,2567.66,212220.0,0.01209904815757233
882458,Los Angeles,1997.64,163167.0,0.012242916766257883
882456,Los Angeles,2716.47,210084.0,0.012930399268863881
882824,Los Angeles,2632.79,175068.0,0.01503867068796125
882323,Los Angeles,2809.97,231516.0,0.012137260491715474
894034,Los Angeles,4683.7,323000.0,0.014500619195046438
893874,Los Angeles,6868.02,630542.0,0.010892248256262074
884173,Los Angeles,7118.55,594508.0,0.011973850646248663
2623413,Los Angeles,4084.29,275000.0,0.014851963636363636
2623316,Los Angeles,7626.65,644000.0,0.011842624223602483
2623213,Los Angeles,7070.19,540999.0,0.01306876722507805
884129,Los Angeles,16112.59,1338482.0,0.012037957925470794
884018,Los Angeles,1006.56,74930.0,0.0134333377819298
883987,Los Angeles,10121.93,815452.0,0.012412661934730677
893956,Los Angeles,3828.32,314668.0,0.012166219634662566
883985,Los Angeles,8046.82,648902.0,0.01240067067138027
883862,Los Angeles,6592.62,538082.0,0.012252073104099375
883769,Los Angeles,2622.36,218739.0,0.011988534280580967
883664,Los Angeles,4262.86,336547.0,0.012666462633748035
883642,Los Angeles,4580.96,359034.0,0.012759125876657921
883607,Los Angeles,2142.38,162976.0,0.01314537109758492
883368,Los Angeles,4829.39,380605.0,0.012688719275889703
893854,Los Angeles,3281.11,190818.0,0.017194971124317414
883982,Los Angeles,3988.17,350684.0,0.011372546223950907
882321,Los Angeles,3150.21,255091.0,0.0123493576802004
882282,Los Angeles,5393.43,434000.0,0.01242725806451613
882249,Los Angeles,2558.4,203611.0,0.012565136461193158
2626852,Los Angeles,3185.35,254326.0,0.012524673057414499
2626867,Los Angeles,1672.92,128764.0,0.01299214066043304
2627143,Los Angeles,1995.58,126483.0,0.01577745625894389
2627146,Los Angeles,5040.82,371213.0,0.013579319689773795
2627230,Los Angeles,9411.36,559797.0,0.016812094384214278
2627283,Los Angeles,5224.41,393090.0,0.013290620468594978
2627326,Los Angeles,2174.82,135426.0,0.016059102388020028
2626683,Los Angeles,4988.27,408000.0,0.012226151960784314
2627344,Los Angeles,4525.4,314856.0,0.014372919683918997
2627460,Los Angeles,2130.25,112229.0,0.018981279348474992
2627481,Los Angeles,2950.54,176039.0,0.0167607177954885
879815,Los Angeles,10433.55,126307.0,0.08260468540935972
879776,Los Angeles,7290.62,377063.0,0.019335283493739773
879631,Los Angeles,11948.51,965678.0,0.012373182365136204
879611,Los Angeles,14849.38,1228143.0,0.012090921008384202
879562,Los Angeles,3803.92,240000.0,0.015849666666666668
2627404,Los Angeles,5198.12,363800.0,0.014288400219901045
881156,Los Angeles,6282.99,515186.0,0.012195575966738226
881179,Los Angeles,7580.98,614226.0,0.012342330021848634
881202,Los Angeles,2277.86,187472.0,0.012150401126568235
882102,Los Angeles,1687.55,146323.0,0.011533046752731969
881948,Los Angeles,15895.9,1316000.0,0.012078951367781155
881923,Los Angeles,9882.71,818070.0,0.012080518782011319
881916,Los Angeles,9443.08,784502.0,0.012037037509145929
881865,Los Angeles,8289.33,688000.0,0.01204844476744186
881826,Los Angeles,708.12,56288.0,0.012580301307561114
881823,Los Angeles,903.43,69532.0,0.012993010412471955
881761,Los Angeles,12280.32,1009645.0,0.012163007789866735
881702,Los Angeles,12946.91,1044000.0,0.01240125478927203
881685,Los Angeles,4697.8,392000.0,0.011984183673469389
881657,Los Angeles,3893.28,324000.0,0.012016296296296297
881502,Los Angeles,3175.85,254512.0,0.01247819356258251
881441,Los Angeles,4564.12,370699.0,0.01231219938548526
881436,Los Angeles,5342.77,436897.0,0.012228900633330054
881393,Los Angeles,4823.05,393502.0,0.012256735670974989
881324,Los Angeles,3679.3,299145.0,0.012299386585100871
881286,Los Angeles,3071.61,246229.0,0.012474606971558996
2623622,Los Angeles,1296.01,92326.0,0.014037324264020969
884386,Los Angeles,4638.1,381972.0,0.01214251306378478
884566,Los Angeles,9057.19,750643.0,0.01206590882749856
884609,Los Angeles,27472.33,2360456.0,0.011638568988364961
889102,Los Angeles,4118.98,310120.0,0.01328189088094931
889070,Los Angeles,8980.74,732242.0,0.012264715763367849
888916,Los Angeles,2838.24,218951.0,0.01296290037496974
888863,Los Angeles,3845.13,302921.0,0.012693507548172627
888628,Los Angeles,1188.91,69633.0,0.01707394482501113
888582,Los Angeles,1855.47,127883.0,0.01450912161897985
888503,Los Angeles,2135.59,163985.0,0.013023081379394457
889245,Los Angeles,3578.57,281000.0,0.012735124555160142
888455,Los Angeles,5210.07,412295.0,0.012636752810487636
888437,Los Angeles,5525.36,444693.0,0.012425111256529784
888101,Los Angeles,12030.47,1050000.0,0.011457590476190476
888055,Los Angeles,4739.29,416000.0,0.011392524038461539
887999,Los Angeles,1753.36,107276.0,0.016344382713747715
887803,Los Angeles,2751.78,221861.0,0.012403171355037615
887778,Los Angeles,7188.21,599333.0,0.01199368297757674
887714,Los Angeles,2572.79,207105.0,0.012422635861036672
888439,Los Angeles,1697.99,123185.0,0.013784064618257093
889354,Los Angeles,2618.17,202443.0,0.012932874932697106
889598,Los Angeles,1606.12,98035.0,0.016383128474524403
889613,Los Angeles,2658.31,187241.0,0.014197264488012775
2625805,Los Angeles,1034.91,76990.0,0.013442135342252241
2625866,Los Angeles,4020.7,324675.0,0.012383768383768383
2625925,Los Angeles,5940.0,489513.0,0.012134509195874266
2625953,Los Angeles,2520.42,188011.0,0.013405704985346602
2625974,Los Angeles,5815.55,472320.0,0.01231273289295393
2626078,Los Angeles,2016.11,162336.0,0.012419364774295288
2626134,Los Angeles,10203.3,837387.0,0.012184688799802241
2626161,Los Angeles,23739.12,1951692.0,0.012163353643915126
2626234,Los Angeles,6215.53,507624.0,0.012244358028777205
2626246,Los Angeles,5322.83,436500.0,0.012194341351660939
2626407,Los Angeles,4359.19,354719.0,0.012289135907577546
2626543,Los Angeles,1054.67,93265.0,0.011308315016351258
2626641,Los Angeles,1722.64,135970.0,0.012669265279105685
2626677,Los Angeles,2977.94,240863.0,0.01236362579557674
890100,Los Angeles,2583.81,190921.0,0.013533398630847314
889920,Los Angeles,12355.24,1056491.0,0.0116946003326105
889830,Los Angeles,4791.73,386000.0,0.01241380829015544
887662,Los Angeles,3264.62,266768.0,0.012237674683620223
879550,Los Angeles,8879.04,733805.0,0.01209999931862007
887660,Los Angeles,3946.34,318577.0,0.012387397709188046
887525,Los Angeles,8076.0,672896.0,0.012001854669963858
885289,Los Angeles,5685.18,441876.0,0.012866007658257067
2625784,Los Angeles,6627.11,545000.0,0.01215983486238532
2625774,Los Angeles,1120.45,88503.0,0.01266002282408506
2625611,Los Angeles,4526.86,343941.0,0.013161734134633556
2624290,Los Angeles,6581.62,543341.0,0.012113240119924687
2624277,Los Angeles,7383.22,603855.0,0.01222680941616779
2624240,Los Angeles,6687.47,578582.0,0.011558378933323194
885467,Los Angeles,4514.44,368644.0,0.01224606937858747
2624099,Los Angeles,4944.58,411623.0,0.012012399695838182
2623924,Los Angeles,10909.62,599573.0,0.01819564923704036
2623896,Los Angeles,7448.65,350260.0,0.02126605949865814
885250,Los Angeles,2681.05,212390.0,0.012623240265549226
884694,Los Angeles,2054.33,162078.0,0.012674946630634632
884655,Los Angeles,1315.86,63527.0,0.020713397453051455
884639,Los Angeles,2840.29,225745.0,0.01258185120379189
2623686,Los Angeles,12150.58,488000.0,0.024898729508196722
2623964,Los Angeles,10119.1,846020.0,0.011960828349211604
885552,Los Angeles,3969.34,324153.0,0.012245266895570919
885554,Los Angeles,6112.82,505077.0,0.012102748689803731
885675,Los Angeles,8481.39,654835.0,0.012951949727794024
887491,Los Angeles,2540.5,197887.0,0.012838134895167445
887427,Los Angeles,6826.28,572023.0,0.011933576097464612
887403,Los Angeles,5414.21,452499.0,0.01196513141465506
887379,Los Angeles,1096.63,59858.0,0.01832052524307528
887342,Los Angeles,4540.11,385113.0,0.011789033348653511
887169,Los Angeles,5498.74,445693.0,0.012337505861658136
887161,Los Angeles,4339.55,345888.0,0.01254611319270978
886696,Los Angeles,3419.85,169006.0,0.02023508041134634
886326,Los Angeles,8031.5,682247.0,0.01177212944871872
886185,Los Angeles,681.08,45306.0,0.015032887476272459
886084,Los Angeles,1562.27,106201.0,0.014710501784352313
886055,Los Angeles,12287.09,1048515.0,0.011718563873668951
885899,Los Angeles,8556.25,775000.0,0.011040322580645162
885819,Los Angeles,1864.11,115304.0,0.01616691528481232
885803,Los Angeles,7935.32,649760.0,0.012212693917754248
885794,Los Angeles,2201.07,158493.0,0.013887490299256119
2625801,Los Angeles,840.67,61256.0,0.013723880109703539
887629,Los Angeles,6619.52,535000.0,0.012372934579439254
879376,Los Angeles,8795.98,611000.0,0.014396039279869067
2627488,Los Angeles,2718.35,156551.0,0.01736399000964542
2627649,Los Angeles,1346.8,53587.0,0.025132961352566853
874949,Los Angeles,4337.87,354995.0,0.012219524218650966
874932,Los Angeles,4468.62,367029.0,0.012175114228031027
874903,Los Angeles,3487.09,291417.0,0.011965980021755767
874849,Los Angeles,7745.8,610095.0,0.012696055532335129
874669,Los Angeles,9264.78,753001.0,0.01230380836147628
874665,Los Angeles,1010.87,54415.0,0.018577046770192042
874606,Los Angeles,1109.9,72443.0,0.015321011001753104
875087,Los Angeles,1440.25,78234.0,0.01840951504460976
874410,Los Angeles,3672.04,290982.0,0.01261947474414225
873710,Los Angeles,2190.63,153742.0,0.014248741397926397
873553,Los Angeles,8418.65,717769.0,0.011728912783917946
873490,Los Angeles,7323.93,591893.0,0.012373739848249599
873456,Los Angeles,4182.89,239714.0,0.017449502323602293
873451,Los Angeles,9052.96,719174.0,0.012587996785200799
873364,Los Angeles,3137.34,271659.0,0.011548816715072942
873192,Los Angeles,3196.57,249000.0,0.012837630522088354
874122,Los Angeles,2317.24,178309.0,0.012995642396065257
875120,Los Angeles,4613.35,361811.0,0.012750717916260148
875167,Los Angeles,4376.93,323240.0,0.013540805593367159
2632814,Los Angeles,6518.14,566926.0,0.011497338276953253
2631933,Los Angeles,3629.02,297000.0,0.01221892255892256
2631934,Los Angeles,4262.3,350000.0,0.012178000000000001
2632079,Los Angeles,5926.97,489137.0,0.012117198249161278
2632134,Los Angeles,3344.24,253704.0,0.013181660517768737
2632135,Los Angeles,2970.35,225776.0,0.013156181347884629
2632147,Los Angeles,4796.49,403856.0,0.011876733291074046
2632195,Los Angeles,4248.44,352346.0,0.012057579765344292
2632271,Los Angeles,2758.22,230969.0,0.011941948919551974
2632352,Los Angeles,3059.73,240727.0,0.012710373161298898
2632425,Los Angeles,1224.6,62288.0,0.01966028769586437
2632428,Los Angeles,2606.78,190566.0,0.013679145282999067
2632444,Los Angeles,3562.07,271950.0,0.013098253355396213
2632563,Los Angeles,4518.19,326748.0,0.013827751049738636
2632613,Los Angeles,1455.89,112506.0,0.01294055428154943
2632681,Los Angeles,5498.28,451866.0,0.012167943593897305
2632735,Los Angeles,7301.21,591620.0,0.0123410466177614
2632750,Los Angeles,9711.85,805326.0,0.012059526204294907
872935,Los Angeles,3862.46,324272.0,0.01191117333596487
2631707,Los Angeles,10016.38,895000.0,0.011191486033519552
872914,Los Angeles,3161.59,257807.0,0.012263398588866867
872884,Los Angeles,3574.33,293000.0,0.012199078498293514
897050,Los Angeles,3639.28,299497.0,0.012151307024778213
897146,Los Angeles,5816.75,474675.0,0.012254173908463686
897152,Los Angeles,4456.6,365489.0,0.012193527028173216
897177,Los Angeles,2473.1,203829.0,0.012133209700287986
897502,Los Angeles,6897.95,563000.0,0.012252131438721137
897597,Los Angeles,5332.26,441937.0,0.012065656417091125
897769,Los Angeles,3530.04,238341.0,0.014810880209447808
897042,Los Angeles,5660.22,460000.0,0.012304826086956521
897799,Los Angeles,2354.0,120050.0,0.019608496459808413
870963,Los Angeles,3571.3,330366.0,0.010810131793223274
897818,Los Angeles,1601.33,85534.0,0.01872156101667173
870571,Los Angeles,7566.31,622354.0,0.012157566272571559
897839,Los Angeles,1179.72,54421.0,0.021677661196964407
870473,Los Angeles,3069.87,245308.0,0.012514349307808958
870318,Los Angeles,1407.02,94178.0,0.014940007220369938
870270,Los Angeles,5438.03,443000.0,0.012275462753950339
871079,Los Angeles,820.12,64776.0,0.012660862047671978
896910,Los Angeles,11601.95,956997.0,0.012123287742803792
896865,Los Angeles,6281.42,522300.0,0.01202645988895271
871097,Los Angeles,10639.78,922839.0,0.011529400036192662
872860,Los Angeles,4312.79,361151.0,0.011941791660551957
872739,Los Angeles,5102.67,424413.0,0.012022888083070029
872637,Los Angeles,3030.64,231985.0,0.013063948100092678
872298,Los Angeles,7322.87,590000.0,0.01241164406779661
872203,Los Angeles,1987.66,117747.0,0.016880769786066736
872038,Los Angeles,2697.64,210423.0,0.012820081454974028
872003,Los Angeles,2255.86,155552.0,0.014502288623739971
871917,Los Angeles,1502.26,83643.0,0.017960379230778426
871863,Los Angeles,2338.64,117056.0,0.01997881355932203
871840,Los Angeles,2863.7,150431.0,0.01903663473619134
871756,Los Angeles,2122.51,164459.0,0.012906013048845002
871734,Los Angeles,4522.64,366474.0,0.012340957339401978
871586,Los Angeles,1283.31,100058.0,0.012825661116552398
871533,Los Angeles,2250.39,148025.0,0.015202769802398243
871523,Los Angeles,2759.09,217500.0,0.012685471264367816
871446,Los Angeles,8297.6,741135.0,0.011195801034899176
871304,Los Angeles,16844.99,1480813.0,0.011375501160511153
872910,Los Angeles,4733.97,395800.0,0.011960510358767055
844919,Los Angeles,11895.77,925786.0,0.012849373397307802
2631689,Los Angeles,1274.79,96497.0,0.013210669761754251
